M4id,category,Frequency,Horizon,SP,StartingDate
Y2657,Macro,1,6,Yearly,31-12-80 12:00
Y2658,Macro,1,6,Yearly,31-12-70 12:00
Y2659,Macro,1,6,Yearly,31-12-80 12:00
Y2660,Macro,1,6,Yearly,31-12-80 12:00
Y2661,Macro,1,6,Yearly,31-12-70 12:00
Y2662,Macro,1,6,Yearly,31-12-80 12:00
Y2663,Macro,1,6,Yearly,31-12-80 12:00
Y2664,Macro,1,6,Yearly,31-12-80 12:00
Y2665,Macro,1,6,Yearly,31-12-80 12:00
Y2666,Macro,1,6,Yearly,31-12-87 12:00
Y2667,Macro,1,6,Yearly,31-12-84 12:00
Y2668,Macro,1,6,Yearly,31-12-70 12:00
Y2669,Macro,1,6,Yearly,31-12-88 12:00
Y2670,Macro,1,6,Yearly,31-12-80 12:00
Y2671,Macro,1,6,Yearly,31-12-70 12:00
Y2672,Macro,1,6,Yearly,31-12-70 12:00
Y2673,Macro,1,6,Yearly,31-12-70 12:00
Y2674,Macro,1,6,Yearly,31-12-80 12:00
Y2675,Macro,1,6,Yearly,31-12-70 12:00
Y2676,Macro,1,6,Yearly,31-12-70 12:00
Y2677,Macro,1,6,Yearly,31-12-85 12:00
Y2678,Macro,1,6,Yearly,31-12-85 12:00
Y2679,Macro,1,6,Yearly,31-12-85 12:00
Y2680,Macro,1,6,Yearly,31-12-85 12:00
Y2681,Macro,1,6,Yearly,31-12-85 12:00
Y2682,Macro,1,6,Yearly,31-12-85 12:00
Y2683,Macro,1,6,Yearly,31-12-88 12:00
Y2684,Macro,1,6,Yearly,31-12-88 12:00
Y2685,Macro,1,6,Yearly,31-12-88 12:00
Y2686,Macro,1,6,Yearly,31-12-85 12:00
Y2687,Macro,1,6,Yearly,31-12-85 12:00
Y2688,Macro,1,6,Yearly,31-12-87 12:00
Y2689,Macro,1,6,Yearly,31-12-87 12:00
Y2690,Macro,1,6,Yearly,31-12-70 12:00
Y2691,Macro,1,6,Yearly,31-12-70 12:00
Y2692,Macro,1,6,Yearly,31-12-70 12:00
Y2693,Macro,1,6,Yearly,31-12-70 12:00
Y2694,Macro,1,6,Yearly,31-12-87 12:00
Y2695,Macro,1,6,Yearly,31-12-88 12:00
Y2696,Macro,1,6,Yearly,31-12-88 12:00
Y2697,Macro,1,6,Yearly,31-12-88 12:00
Y2698,Macro,1,6,Yearly,31-12-87 12:00
Y2699,Macro,1,6,Yearly,31-12-80 12:00
Y2700,Macro,1,6,Yearly,31-12-87 12:00
Y2701,Macro,1,6,Yearly,31-12-87 12:00
Y2702,Macro,1,6,Yearly,31-12-70 12:00
Y2703,Macro,1,6,Yearly,31-12-95 12:00
Y2704,Macro,1,6,Yearly,31-12-91 12:00
Y2705,Macro,1,6,Yearly,31-12-73 12:00
Y2706,Macro,1,6,Yearly,31-12-88 12:00
Y2707,Macro,1,6,Yearly,31-12-70 12:00
Y2708,Macro,1,6,Yearly,31-12-70 12:00
Y2709,Macro,1,6,Yearly,31-12-70 12:00
Y2710,Macro,1,6,Yearly,31-12-70 12:00
Y2711,Macro,1,6,Yearly,31-12-70 12:00
Y2712,Macro,1,6,Yearly,31-12-95 12:00
Y2713,Macro,1,6,Yearly,31-12-80 12:00
Y2714,Macro,1,6,Yearly,31-12-95 12:00
Y2715,Macro,1,6,Yearly,31-12-70 12:00
Y2716,Macro,1,6,Yearly,31-12-95 12:00
Y2717,Macro,1,6,Yearly,31-12-70 12:00
Y2718,Macro,1,6,Yearly,31-12-70 12:00
Y2719,Macro,1,6,Yearly,31-12-70 12:00
Y2720,Macro,1,6,Yearly,31-12-70 12:00
Y2721,Macro,1,6,Yearly,31-12-95 12:00
Y2722,Macro,1,6,Yearly,31-12-95 12:00
Y2723,Macro,1,6,Yearly,31-12-70 12:00
Y2724,Macro,1,6,Yearly,31-12-70 12:00
Y2725,Macro,1,6,Yearly,31-12-70 12:00
Y2726,Macro,1,6,Yearly,31-12-70 12:00
Y2727,Macro,1,6,Yearly,31-12-70 12:00
Y2728,Macro,1,6,Yearly,31-12-70 12:00
Y2729,Macro,1,6,Yearly,31-12-70 12:00
Y2730,Macro,1,6,Yearly,31-12-70 12:00
Y2731,Macro,1,6,Yearly,31-12-71 12:00
Y2732,Macro,1,6,Yearly,31-12-94 12:00
Y2733,Macro,1,6,Yearly,31-03-55 12:00
Y2734,Macro,1,6,Yearly,31-12-86 12:00
Y2735,Macro,1,6,Yearly,31-12-95 12:00
Y2736,Macro,1,6,Yearly,31-12-66 12:00
Y2737,Macro,1,6,Yearly,31-12-90 12:00
Y2738,Macro,1,6,Yearly,31-12-90 12:00
Y2739,Macro,1,6,Yearly,31-12-76 12:00
Y2740,Macro,1,6,Yearly,31-12-95 12:00
Y2741,Macro,1,6,Yearly,31-12-95 12:00
Y2742,Macro,1,6,Yearly,31-12-70 12:00
Y2743,Macro,1,6,Yearly,31-12-70 12:00
Y2744,Macro,1,6,Yearly,31-12-70 12:00
Y2745,Macro,1,6,Yearly,31-12-70 12:00
Y2746,Macro,1,6,Yearly,31-12-70 12:00
Y2747,Macro,1,6,Yearly,31-12-70 12:00
Y2748,Macro,1,6,Yearly,31-12-70 12:00
Y2749,Macro,1,6,Yearly,31-12-70 12:00
Y2750,Macro,1,6,Yearly,31-12-70 12:00
Y2751,Macro,1,6,Yearly,31-12-90 12:00
Y2752,Macro,1,6,Yearly,31-12-90 12:00
Y2753,Macro,1,6,Yearly,31-12-90 12:00
Y2754,Macro,1,6,Yearly,31-12-70 12:00
Y2755,Macro,1,6,Yearly,31-12-71 12:00
Y2756,Macro,1,6,Yearly,31-12-59 12:00
Y2757,Macro,1,6,Yearly,31-12-70 12:00
Y2758,Macro,1,6,Yearly,31-12-90 12:00
Y2759,Macro,1,6,Yearly,31-12-76 12:00
Y2760,Macro,1,6,Yearly,31-12-77 12:00
Y2761,Macro,1,6,Yearly,31-12-95 12:00
Y2762,Macro,1,6,Yearly,31-12-70 12:00
Y2763,Macro,1,6,Yearly,31-12-70 12:00
Y2764,Macro,1,6,Yearly,31-12-70 12:00
Y2765,Macro,1,6,Yearly,31-12-95 12:00
Y2766,Macro,1,6,Yearly,31-12-70 12:00
Y2767,Macro,1,6,Yearly,31-12-80 12:00
Y2768,Macro,1,6,Yearly,31-12-70 12:00
Y2769,Macro,1,6,Yearly,31-12-60 12:00
Y2770,Macro,1,6,Yearly,31-12-70 12:00
Y2771,Macro,1,6,Yearly,31-12-86 12:00
Y2772,Macro,1,6,Yearly,31-12-71 12:00
Y2773,Macro,1,6,Yearly,31-12-71 12:00
Y2774,Macro,1,6,Yearly,31-12-70 12:00
Y2775,Macro,1,6,Yearly,31-12-60 12:00
Y2776,Macro,1,6,Yearly,31-12-70 12:00
Y2777,Macro,1,6,Yearly,31-12-93 12:00
Y2778,Macro,1,6,Yearly,31-12-86 12:00
Y2779,Macro,1,6,Yearly,31-12-70 12:00
Y2780,Macro,1,6,Yearly,31-12-81 12:00
Y2781,Macro,1,6,Yearly,31-12-95 12:00
Y2782,Macro,1,6,Yearly,31-12-90 12:00
Y2783,Macro,1,6,Yearly,31-12-95 12:00
Y2784,Macro,1,6,Yearly,31-12-70 12:00
Y2785,Macro,1,6,Yearly,31-12-86 12:00
Y2786,Macro,1,6,Yearly,31-12-70 12:00
Y2787,Macro,1,6,Yearly,31-12-95 12:00
Y2788,Macro,1,6,Yearly,31-12-93 12:00
Y2789,Macro,1,6,Yearly,31-12-93 12:00
Y2790,Macro,1,6,Yearly,31-12-85 12:00
Y2791,Macro,1,6,Yearly,31-12-86 12:00
Y2792,Macro,1,6,Yearly,31-12-70 12:00
Y2793,Macro,1,6,Yearly,31-12-70 12:00
Y2794,Macro,1,6,Yearly,31-12-70 12:00
Y2795,Macro,1,6,Yearly,31-12-93 12:00
Y2796,Macro,1,6,Yearly,31-12-93 12:00
Y2797,Macro,1,6,Yearly,31-12-86 12:00
Y2798,Macro,1,6,Yearly,31-12-81 12:00
Y2799,Macro,1,6,Yearly,31-12-90 12:00
Y2800,Macro,1,6,Yearly,31-12-95 12:00
Y2801,Macro,1,6,Yearly,31-12-90 12:00
Y2802,Macro,1,6,Yearly,31-12-72 12:00
Y2803,Macro,1,6,Yearly,31-12-70 12:00
Y2804,Macro,1,6,Yearly,31-12-70 12:00
Y2805,Macro,1,6,Yearly,31-12-91 12:00
Y2806,Macro,1,6,Yearly,31-12-80 12:00
Y2807,Macro,1,6,Yearly,31-12-70 12:00
Y2808,Macro,1,6,Yearly,31-12-92 12:00
Y2809,Macro,1,6,Yearly,31-12-70 12:00
Y2810,Macro,1,6,Yearly,31-12-70 12:00
Y2811,Macro,1,6,Yearly,31-12-70 12:00
Y2812,Macro,1,6,Yearly,31-12-92 12:00
Y2813,Macro,1,6,Yearly,31-12-95 12:00
Y2814,Macro,1,6,Yearly,31-12-71 12:00
Y2815,Macro,1,6,Yearly,31-12-95 12:00
Y2816,Macro,1,6,Yearly,31-12-70 12:00
Y2817,Macro,1,6,Yearly,31-12-90 12:00
Y2818,Macro,1,6,Yearly,31-12-95 12:00
Y2819,Macro,1,6,Yearly,31-12-95 12:00
Y2820,Macro,1,6,Yearly,31-12-95 12:00
Y2821,Macro,1,6,Yearly,31-12-70 12:00
Y2822,Macro,1,6,Yearly,31-12-90 12:00
Y2823,Macro,1,6,Yearly,31-12-92 12:00
Y2824,Macro,1,6,Yearly,31-12-92 12:00
Y2825,Macro,1,6,Yearly,31-12-92 12:00
Y2826,Macro,1,6,Yearly,31-12-92 12:00
Y2827,Macro,1,6,Yearly,31-12-92 12:00
Y2828,Macro,1,6,Yearly,31-12-92 12:00
Y2829,Macro,1,6,Yearly,31-12-70 12:00
Y2830,Macro,1,6,Yearly,31-12-70 12:00
Y2831,Macro,1,6,Yearly,31-12-70 12:00
Y2832,Macro,1,6,Yearly,31-12-70 12:00
Y2833,Macro,1,6,Yearly,31-12-70 12:00
Y2834,Macro,1,6,Yearly,31-12-92 12:00
Y2835,Macro,1,6,Yearly,31-12-86 12:00
Y2836,Macro,1,6,Yearly,31-12-70 12:00
Y2837,Macro,1,6,Yearly,31-12-92 12:00
Y2838,Macro,1,6,Yearly,31-12-92 12:00
Y2839,Macro,1,6,Yearly,31-12-71 12:00
Y2840,Macro,1,6,Yearly,31-12-86 12:00
Y2841,Macro,1,6,Yearly,31-12-70 12:00
Y2842,Macro,1,6,Yearly,31-12-70 12:00
Y2843,Macro,1,6,Yearly,31-12-90 12:00
Y2844,Macro,1,6,Yearly,31-12-70 12:00
Y2845,Macro,1,6,Yearly,31-12-71 12:00
Y2846,Macro,1,6,Yearly,31-12-71 12:00
Y2847,Macro,1,6,Yearly,31-12-95 12:00
Y2848,Macro,1,6,Yearly,31-12-80 12:00
Y2849,Macro,1,6,Yearly,31-12-90 12:00
Y2850,Macro,1,6,Yearly,31-12-95 12:00
Y2851,Macro,1,6,Yearly,31-12-95 12:00
Y2852,Macro,1,6,Yearly,31-12-95 12:00
Y2853,Macro,1,6,Yearly,31-12-95 12:00
Y2854,Macro,1,6,Yearly,31-12-95 12:00
Y2855,Macro,1,6,Yearly,31-12-95 12:00
Y2856,Macro,1,6,Yearly,31-12-90 12:00
Y2857,Macro,1,6,Yearly,31-12-89 12:00
Y2858,Macro,1,6,Yearly,31-12-95 12:00
Y2859,Macro,1,6,Yearly,31-12-95 12:00
Y2860,Macro,1,6,Yearly,31-12-70 12:00
Y2861,Macro,1,6,Yearly,31-12-95 12:00
Y2862,Macro,1,6,Yearly,31-12-90 12:00
Y2863,Macro,1,6,Yearly,31-12-95 12:00
Y2864,Macro,1,6,Yearly,31-12-95 12:00
Y2865,Macro,1,6,Yearly,31-12-95 12:00
Y2866,Macro,1,6,Yearly,31-12-95 12:00
Y2867,Macro,1,6,Yearly,31-12-95 12:00
Y2868,Macro,1,6,Yearly,31-12-72 12:00
Y2869,Macro,1,6,Yearly,31-12-95 12:00
Y2870,Macro,1,6,Yearly,31-12-81 12:00
Y2871,Macro,1,6,Yearly,31-12-95 12:00
Y2872,Macro,1,6,Yearly,31-12-95 12:00
Y2873,Macro,1,6,Yearly,31-12-95 12:00
Y2874,Macro,1,6,Yearly,31-12-75 12:00
Y2875,Macro,1,6,Yearly,31-12-75 12:00
Y2876,Macro,1,6,Yearly,31-12-95 12:00
Y2877,Macro,1,6,Yearly,31-12-95 12:00
Y2878,Macro,1,6,Yearly,31-12-95 12:00
Y2879,Macro,1,6,Yearly,31-12-95 12:00
Y2880,Macro,1,6,Yearly,31-12-72 12:00
Y2881,Macro,1,6,Yearly,31-12-90 12:00
Y2882,Macro,1,6,Yearly,31-12-71 12:00
Y2883,Macro,1,6,Yearly,31-12-90 12:00
Y2884,Macro,1,6,Yearly,31-12-70 12:00
Y2885,Macro,1,6,Yearly,31-12-70 12:00
Y2886,Macro,1,6,Yearly,31-12-70 12:00
Y2887,Macro,1,6,Yearly,31-12-86 12:00
Y2888,Macro,1,6,Yearly,31-12-86 12:00
Y2889,Macro,1,6,Yearly,31-12-70 12:00
Y2890,Macro,1,6,Yearly,31-12-85 12:00
Y2891,Macro,1,6,Yearly,31-12-80 12:00
Y2892,Macro,1,6,Yearly,31-12-90 12:00
Y2893,Macro,1,6,Yearly,31-12-80 12:00
Y2894,Macro,1,6,Yearly,31-12-80 12:00
Y2895,Macro,1,6,Yearly,31-12-80 12:00
Y2896,Macro,1,6,Yearly,31-12-80 12:00
Y2897,Macro,1,6,Yearly,31-12-80 12:00
Y2898,Macro,1,6,Yearly,31-12-95 12:00
Y2899,Macro,1,6,Yearly,31-12-80 12:00
Y2900,Macro,1,6,Yearly,31-12-80 12:00
Y2901,Macro,1,6,Yearly,31-12-80 12:00
Y2902,Macro,1,6,Yearly,31-12-85 12:00
Y2903,Macro,1,6,Yearly,31-12-80 12:00
Y2904,Macro,1,6,Yearly,31-12-80 12:00
Y2905,Macro,1,6,Yearly,31-12-80 12:00
Y2906,Macro,1,6,Yearly,31-12-80 12:00
Y2907,Macro,1,6,Yearly,31-12-80 12:00
Y2908,Macro,1,6,Yearly,31-12-80 12:00
Y2909,Macro,1,6,Yearly,31-12-80 12:00
Y2910,Macro,1,6,Yearly,31-12-80 12:00
Y2911,Macro,1,6,Yearly,31-12-90 12:00
Y2912,Macro,1,6,Yearly,31-12-80 12:00
Y2913,Macro,1,6,Yearly,31-12-80 12:00
Y2914,Macro,1,6,Yearly,31-12-80 12:00
Y2915,Macro,1,6,Yearly,31-12-90 12:00
Y2916,Macro,1,6,Yearly,31-12-80 12:00
Y2917,Macro,1,6,Yearly,31-12-80 12:00
Y2918,Macro,1,6,Yearly,31-12-93 12:00
Y2919,Macro,1,6,Yearly,31-12-80 12:00
Y2920,Macro,1,6,Yearly,31-12-80 12:00
Y2921,Macro,1,6,Yearly,31-12-80 12:00
Y2922,Macro,1,6,Yearly,31-12-80 12:00
Y2923,Macro,1,6,Yearly,31-12-80 12:00
Y2924,Macro,1,6,Yearly,31-12-80 12:00
Y2925,Macro,1,6,Yearly,31-12-80 12:00
Y2926,Macro,1,6,Yearly,31-12-80 12:00
Y2927,Macro,1,6,Yearly,31-12-80 12:00
Y2928,Macro,1,6,Yearly,31-12-95 12:00
Y2929,Macro,1,6,Yearly,31-12-80 12:00
Y2930,Macro,1,6,Yearly,31-12-70 12:00
Y2931,Macro,1,6,Yearly,31-12-71 12:00
Y2932,Macro,1,6,Yearly,31-12-87 12:00
Y2933,Macro,1,6,Yearly,31-12-95 12:00
Y2934,Macro,1,6,Yearly,31-12-95 12:00
Y2935,Macro,1,6,Yearly,31-12-95 12:00
Y2936,Macro,1,6,Yearly,31-12-95 12:00
Y2937,Macro,1,6,Yearly,31-12-95 12:00
Y2938,Macro,1,6,Yearly,31-12-95 12:00
Y2939,Macro,1,6,Yearly,31-12-71 12:00
Y2940,Macro,1,6,Yearly,31-12-70 12:00
Y2941,Macro,1,6,Yearly,31-12-71 12:00
Y2942,Macro,1,6,Yearly,31-12-91 12:00
Y2943,Macro,1,6,Yearly,31-12-91 12:00
Y2944,Macro,1,6,Yearly,31-12-59 12:00
Y2945,Macro,1,6,Yearly,31-12-70 12:00
Y2946,Macro,1,6,Yearly,31-12-70 12:00
Y2947,Macro,1,6,Yearly,31-12-70 12:00
Y2948,Macro,1,6,Yearly,31-12-66 12:00
Y2949,Macro,1,6,Yearly,31-12-50 12:00
Y2950,Macro,1,6,Yearly,31-12-70 12:00
Y2951,Macro,1,6,Yearly,31-12-70 12:00
Y2952,Macro,1,6,Yearly,31-12-78 12:00
Y2953,Macro,1,6,Yearly,31-12-70 12:00
Y2954,Macro,1,6,Yearly,31-12-70 12:00
Y2955,Macro,1,6,Yearly,31-12-60 12:00
Y2956,Macro,1,6,Yearly,31-12-95 12:00
Y2957,Macro,1,6,Yearly,31-12-91 12:00
Y2958,Macro,1,6,Yearly,31-12-91 12:00
Y2959,Macro,1,6,Yearly,31-12-95 12:00
Y2960,Macro,1,6,Yearly,31-12-93 12:00
Y2961,Macro,1,6,Yearly,31-12-95 12:00
Y2962,Macro,1,6,Yearly,31-12-69 12:00
Y2963,Macro,1,6,Yearly,31-12-70 12:00
Y2964,Macro,1,6,Yearly,31-12-70 12:00
Y2965,Macro,1,6,Yearly,31-12-70 12:00
Y2966,Macro,1,6,Yearly,31-12-96 12:00
Y2967,Macro,1,6,Yearly,31-12-70 12:00
Y2968,Macro,1,6,Yearly,31-12-70 12:00
Y2969,Macro,1,6,Yearly,31-12-70 12:00
Y2970,Macro,1,6,Yearly,31-12-88 12:00
Y2971,Macro,1,6,Yearly,31-12-88 12:00
Y2972,Macro,1,6,Yearly,31-12-88 12:00
Y2973,Macro,1,6,Yearly,31-12-95 12:00
Y2974,Macro,1,6,Yearly,31-12-95 12:00
Y2975,Macro,1,6,Yearly,31-12-95 12:00
Y2976,Macro,1,6,Yearly,31-12-95 12:00
Y2977,Macro,1,6,Yearly,31-12-95 12:00
Y2978,Macro,1,6,Yearly,31-12-95 12:00
Y2979,Macro,1,6,Yearly,31-12-95 12:00
Y2980,Macro,1,6,Yearly,31-12-95 12:00
Y2981,Macro,1,6,Yearly,31-12-95 12:00
Y2982,Macro,1,6,Yearly,31-12-95 12:00
Y2983,Macro,1,6,Yearly,31-12-95 12:00
Y2984,Macro,1,6,Yearly,31-12-95 12:00
Y2985,Macro,1,6,Yearly,31-12-90 12:00
Y2986,Macro,1,6,Yearly,31-12-90 12:00
Y2987,Macro,1,6,Yearly,31-12-95 12:00
Y2988,Macro,1,6,Yearly,31-12-95 12:00
Y2989,Macro,1,6,Yearly,31-12-93 12:00
Y2990,Macro,1,6,Yearly,31-12-70 12:00
Y2991,Macro,1,6,Yearly,31-12-70 12:00
Y2992,Macro,1,6,Yearly,31-12-70 12:00
Y2993,Macro,1,6,Yearly,31-12-95 12:00
Y2994,Macro,1,6,Yearly,31-12-95 12:00
Y2995,Macro,1,6,Yearly,31-12-95 12:00
Y2996,Macro,1,6,Yearly,31-12-92 12:00
Y2997,Macro,1,6,Yearly,31-12-70 12:00
Y2998,Macro,1,6,Yearly,31-12-70 12:00
Y2999,Macro,1,6,Yearly,31-12-71 12:00
Y3000,Macro,1,6,Yearly,31-12-70 12:00
Y3001,Macro,1,6,Yearly,31-12-70 12:00
Y3002,Macro,1,6,Yearly,31-12-80 12:00
Y3003,Macro,1,6,Yearly,31-12-70 12:00
Y3004,Macro,1,6,Yearly,31-12-95 12:00
Y3005,Macro,1,6,Yearly,31-12-95 12:00
Y3006,Macro,1,6,Yearly,31-12-95 12:00
Y3007,Macro,1,6,Yearly,31-12-95 12:00
Y3008,Macro,1,6,Yearly,31-12-95 12:00
Y3009,Macro,1,6,Yearly,31-12-95 12:00
Y3010,Macro,1,6,Yearly,31-12-95 12:00
Y3011,Macro,1,6,Yearly,31-12-95 12:00
Y3012,Macro,1,6,Yearly,31-12-95 12:00
Y3013,Macro,1,6,Yearly,31-12-95 12:00
Y3014,Macro,1,6,Yearly,31-12-95 12:00
Y3015,Macro,1,6,Yearly,31-12-95 12:00
Y3016,Macro,1,6,Yearly,31-12-95 12:00
Y3017,Macro,1,6,Yearly,31-12-95 12:00
Y3018,Macro,1,6,Yearly,31-12-95 12:00
Y3019,Macro,1,6,Yearly,31-12-95 12:00
Y3020,Macro,1,6,Yearly,31-12-95 12:00
Y3021,Macro,1,6,Yearly,31-12-95 12:00
Y3022,Macro,1,6,Yearly,31-12-95 12:00
Y3023,Macro,1,6,Yearly,31-12-93 12:00
Y3024,Macro,1,6,Yearly,31-12-95 12:00
Y3025,Macro,1,6,Yearly,31-12-95 12:00
Y3026,Macro,1,6,Yearly,31-12-95 12:00
Y3027,Macro,1,6,Yearly,31-12-95 12:00
Y3028,Macro,1,6,Yearly,31-12-95 12:00
Y3029,Macro,1,6,Yearly,31-12-95 12:00
Y3030,Macro,1,6,Yearly,31-12-95 12:00
Y3031,Macro,1,6,Yearly,31-12-95 12:00
Y3032,Macro,1,6,Yearly,31-12-95 12:00
Y3033,Macro,1,6,Yearly,31-12-95 12:00
Y3034,Macro,1,6,Yearly,31-12-95 12:00
Y3035,Macro,1,6,Yearly,31-12-95 12:00
Y3036,Macro,1,6,Yearly,31-12-90 12:00
Y3037,Macro,1,6,Yearly,31-12-95 12:00
Y3038,Macro,1,6,Yearly,31-12-95 12:00
Y3039,Macro,1,6,Yearly,31-12-95 12:00
Y3040,Macro,1,6,Yearly,31-12-90 12:00
Y3041,Macro,1,6,Yearly,31-12-95 12:00
Y3042,Macro,1,6,Yearly,31-12-95 12:00
Y3043,Macro,1,6,Yearly,31-12-95 12:00
Y3044,Macro,1,6,Yearly,31-12-95 12:00
Y3045,Macro,1,6,Yearly,31-12-95 12:00
Y3046,Macro,1,6,Yearly,31-12-66 12:00
Y3047,Macro,1,6,Yearly,31-12-65 12:00
Y3048,Macro,1,6,Yearly,31-12-91 12:00
Y3049,Macro,1,6,Yearly,31-12-66 12:00
Y3050,Macro,1,6,Yearly,31-12-73 12:00
Y3051,Macro,1,6,Yearly,31-12-71 12:00
Y3052,Macro,1,6,Yearly,31-12-73 12:00
Y3053,Macro,1,6,Yearly,31-12-91 12:00
Y3054,Macro,1,6,Yearly,31-12-73 12:00
Y3055,Macro,1,6,Yearly,31-12-65 12:00
Y3056,Macro,1,6,Yearly,31-12-65 12:00
Y3057,Macro,1,6,Yearly,31-12-65 12:00
Y3058,Macro,1,6,Yearly,31-12-71 12:00
Y3059,Macro,1,6,Yearly,31-12-80 12:00
Y3060,Macro,1,6,Yearly,31-12-95 12:00
Y3061,Macro,1,6,Yearly,31-12-73 12:00
Y3062,Macro,1,6,Yearly,31-12-65 12:00
Y3063,Macro,1,6,Yearly,31-12-91 12:00
Y3064,Macro,1,6,Yearly,31-12-73 12:00
Y3065,Macro,1,6,Yearly,31-12-90 12:00
Y3066,Macro,1,6,Yearly,31-12-65 12:00
Y3067,Macro,1,6,Yearly,31-12-95 12:00
Y3068,Macro,1,6,Yearly,31-12-95 12:00
Y3069,Macro,1,6,Yearly,31-12-95 12:00
Y3070,Macro,1,6,Yearly,31-12-95 12:00
Y3071,Macro,1,6,Yearly,31-12-95 12:00
Y3072,Macro,1,6,Yearly,31-12-95 12:00
Y3073,Macro,1,6,Yearly,31-12-95 12:00
Y3074,Macro,1,6,Yearly,31-12-95 12:00
Y3075,Macro,1,6,Yearly,31-12-95 12:00
Y3076,Macro,1,6,Yearly,31-12-95 12:00
Y3077,Macro,1,6,Yearly,31-12-95 12:00
Y3078,Macro,1,6,Yearly,31-12-95 12:00
Y3079,Macro,1,6,Yearly,31-12-95 12:00
Y3080,Macro,1,6,Yearly,31-12-95 12:00
Y3081,Macro,1,6,Yearly,31-12-95 12:00
Y3082,Macro,1,6,Yearly,31-12-95 12:00
Y3083,Macro,1,6,Yearly,31-12-95 12:00
Y3084,Macro,1,6,Yearly,31-12-95 12:00
Y3085,Macro,1,6,Yearly,31-12-95 12:00
Y3086,Macro,1,6,Yearly,31-12-95 12:00
Y3087,Macro,1,6,Yearly,31-12-95 12:00
Y3088,Macro,1,6,Yearly,31-12-95 12:00
Y3089,Macro,1,6,Yearly,31-12-95 12:00
Y3090,Macro,1,6,Yearly,31-12-95 12:00
Y3091,Macro,1,6,Yearly,31-12-95 12:00
Y3092,Macro,1,6,Yearly,31-12-95 12:00
Y3093,Macro,1,6,Yearly,31-12-95 12:00
Y3094,Macro,1,6,Yearly,31-12-95 12:00
Y3095,Macro,1,6,Yearly,31-12-73 12:00
Y3096,Macro,1,6,Yearly,31-12-95 12:00
Y3097,Macro,1,6,Yearly,31-12-93 12:00
Y3098,Macro,1,6,Yearly,31-12-75 12:00
Y3099,Macro,1,6,Yearly,31-12-80 12:00
Y3100,Macro,1,6,Yearly,31-12-73 12:00
Y3101,Macro,1,6,Yearly,31-12-95 12:00
Y3102,Macro,1,6,Yearly,31-12-80 12:00
Y3103,Macro,1,6,Yearly,31-12-70 12:00
Y3104,Macro,1,6,Yearly,31-12-90 12:00
Y3105,Macro,1,6,Yearly,31-12-90 12:00
Y3106,Macro,1,6,Yearly,31-12-90 12:00
Y3107,Macro,1,6,Yearly,31-12-90 12:00
Y3108,Macro,1,6,Yearly,31-12-80 12:00
Y3109,Macro,1,6,Yearly,31-12-80 12:00
Y3110,Macro,1,6,Yearly,31-12-80 12:00
Y3111,Macro,1,6,Yearly,31-12-80 12:00
Y3112,Macro,1,6,Yearly,31-12-80 12:00
Y3113,Macro,1,6,Yearly,31-12-80 12:00
Y3114,Macro,1,6,Yearly,31-12-80 12:00
Y3115,Macro,1,6,Yearly,31-12-80 12:00
Y3116,Macro,1,6,Yearly,31-12-80 12:00
Y3117,Macro,1,6,Yearly,31-12-80 12:00
Y3118,Macro,1,6,Yearly,31-12-80 12:00
Y3119,Macro,1,6,Yearly,31-12-80 12:00
Y3120,Macro,1,6,Yearly,31-12-80 12:00
Y3121,Macro,1,6,Yearly,31-12-80 12:00
Y3122,Macro,1,6,Yearly,31-12-80 12:00
Y3123,Macro,1,6,Yearly,31-12-92 12:00
Y3124,Macro,1,6,Yearly,31-12-87 12:00
Y3125,Macro,1,6,Yearly,31-12-90 12:00
Y3126,Macro,1,6,Yearly,31-12-92 12:00
Y3127,Macro,1,6,Yearly,31-12-92 12:00
Y3128,Macro,1,6,Yearly,31-12-70 12:00
Y3129,Macro,1,6,Yearly,31-12-70 12:00
Y3130,Macro,1,6,Yearly,31-12-95 12:00
Y3131,Macro,1,6,Yearly,31-12-95 12:00
Y3132,Macro,1,6,Yearly,31-12-95 12:00
Y3133,Macro,1,6,Yearly,31-12-95 12:00
Y3134,Macro,1,6,Yearly,31-12-70 12:00
Y3135,Macro,1,6,Yearly,31-12-95 12:00
Y3136,Macro,1,6,Yearly,31-12-95 12:00
Y3137,Macro,1,6,Yearly,31-12-95 12:00
Y3138,Macro,1,6,Yearly,31-12-90 12:00
Y3139,Macro,1,6,Yearly,31-12-90 12:00
Y3140,Macro,1,6,Yearly,31-12-90 12:00
Y3141,Macro,1,6,Yearly,31-12-90 12:00
Y3142,Macro,1,6,Yearly,31-12-90 12:00
Y3143,Macro,1,6,Yearly,31-12-90 12:00
Y3144,Macro,1,6,Yearly,31-12-69 12:00
Y3145,Macro,1,6,Yearly,31-12-96 12:00
Y3146,Macro,1,6,Yearly,31-12-80 12:00
Y3147,Macro,1,6,Yearly,31-12-70 12:00
Y3148,Macro,1,6,Yearly,31-12-80 12:00
Y3149,Macro,1,6,Yearly,31-12-86 12:00
Y3150,Macro,1,6,Yearly,31-12-80 12:00
Y3151,Macro,1,6,Yearly,31-12-80 12:00
Y3152,Macro,1,6,Yearly,31-12-91 12:00
Y3153,Macro,1,6,Yearly,31-12-80 12:00
Y3154,Macro,1,6,Yearly,31-12-70 12:00
Y3155,Macro,1,6,Yearly,31-12-70 12:00
