M4id,category,Frequency,Horizon,SP,StartingDate
Q2329,Macro,4,8,Quarterly,31-08-83 12:00
Q2330,Macro,4,8,Quarterly,31-08-83 12:00
Q2331,Macro,4,8,Quarterly,31-08-83 12:00
Q2332,Macro,4,8,Quarterly,31-08-83 12:00
Q2333,Macro,4,8,Quarterly,31-08-83 12:00
Q2334,Macro,4,8,Quarterly,30-09-89 12:00
Q2335,Macro,4,8,Quarterly,30-06-98 12:00
Q2336,Macro,4,8,Quarterly,30-06-98 12:00
Q2337,Macro,4,8,Quarterly,30-06-00 12:00
Q2338,Macro,4,8,Quarterly,30-06-00 12:00
Q2339,Macro,4,8,Quarterly,30-06-72 12:00
Q2340,Macro,4,8,Quarterly,30-06-82 12:00
Q2341,Macro,4,8,Quarterly,30-09-89 12:00
Q2342,Macro,4,8,Quarterly,30-09-74 12:00
Q2343,Macro,4,8,Quarterly,30-09-80 12:00
Q2344,Macro,4,8,Quarterly,30-09-98 12:00
Q2345,Macro,4,8,Quarterly,30-09-83 12:00
Q2346,Macro,4,8,Quarterly,30-09-84 12:00
Q2347,Macro,4,8,Quarterly,30-09-74 12:00
Q2348,Macro,4,8,Quarterly,30-09-83 12:00
Q2349,Macro,4,8,Quarterly,30-09-80 12:00
Q2350,Macro,4,8,Quarterly,30-09-83 12:00
Q2351,Macro,4,8,Quarterly,30-09-83 12:00
Q2352,Macro,4,8,Quarterly,30-09-69 12:00
Q2353,Macro,4,8,Quarterly,30-09-84 12:00
Q2354,Macro,4,8,Quarterly,30-09-74 12:00
Q2355,Macro,4,8,Quarterly,30-09-74 12:00
Q2356,Macro,4,8,Quarterly,30-09-84 12:00
Q2357,Macro,4,8,Quarterly,30-09-69 12:00
Q2358,Macro,4,8,Quarterly,30-09-74 12:00
Q2359,Macro,4,8,Quarterly,30-09-80 12:00
Q2360,Macro,4,8,Quarterly,30-09-74 12:00
Q2361,Macro,4,8,Quarterly,30-09-74 12:00
Q2362,Macro,4,8,Quarterly,30-09-74 12:00
Q2363,Macro,4,8,Quarterly,30-09-84 12:00
Q2364,Macro,4,8,Quarterly,30-09-84 12:00
Q2365,Macro,4,8,Quarterly,30-09-83 12:00
Q2366,Macro,4,8,Quarterly,30-09-83 12:00
Q2367,Macro,4,8,Quarterly,30-06-84 12:00
Q2368,Macro,4,8,Quarterly,30-09-85 12:00
Q2369,Macro,4,8,Quarterly,30-09-84 12:00
Q2370,Macro,4,8,Quarterly,30-09-74 12:00
Q2371,Macro,4,8,Quarterly,30-09-74 12:00
Q2372,Macro,4,8,Quarterly,30-09-74 12:00
Q2373,Macro,4,8,Quarterly,30-09-74 12:00
Q2374,Macro,4,8,Quarterly,30-09-85 12:00
Q2375,Macro,4,8,Quarterly,30-09-74 12:00
Q2376,Macro,4,8,Quarterly,30-09-85 12:00
Q2377,Macro,4,8,Quarterly,30-09-80 12:00
Q2378,Macro,4,8,Quarterly,30-09-80 12:00
Q2379,Macro,4,8,Quarterly,30-09-85 12:00
Q2380,Macro,4,8,Quarterly,30-09-84 12:00
Q2381,Macro,4,8,Quarterly,30-09-85 12:00
Q2382,Macro,4,8,Quarterly,30-09-83 12:00
Q2383,Macro,4,8,Quarterly,30-09-69 12:00
Q2384,Macro,4,8,Quarterly,30-09-74 12:00
Q2385,Macro,4,8,Quarterly,30-09-84 12:00
Q2386,Macro,4,8,Quarterly,30-09-69 12:00
Q2387,Macro,4,8,Quarterly,30-09-74 12:00
Q2388,Macro,4,8,Quarterly,30-09-85 12:00
Q2389,Macro,4,8,Quarterly,30-09-83 12:00
Q2390,Macro,4,8,Quarterly,30-09-80 12:00
Q2391,Macro,4,8,Quarterly,30-09-74 12:00
Q2392,Macro,4,8,Quarterly,30-09-84 12:00
Q2393,Macro,4,8,Quarterly,30-09-85 12:00
Q2394,Macro,4,8,Quarterly,30-09-74 12:00
Q2395,Macro,4,8,Quarterly,30-09-83 12:00
Q2396,Macro,4,8,Quarterly,30-09-74 12:00
Q2397,Macro,4,8,Quarterly,30-09-80 12:00
Q2398,Macro,4,8,Quarterly,30-09-85 12:00
Q2399,Macro,4,8,Quarterly,30-09-01 12:00
Q2400,Macro,4,8,Quarterly,30-09-84 12:00
Q2401,Macro,4,8,Quarterly,30-09-69 12:00
Q2402,Macro,4,8,Quarterly,31-03-78 12:00
Q2403,Macro,4,8,Quarterly,30-09-85 12:00
Q2404,Macro,4,8,Quarterly,31-03-55 12:00
Q2405,Macro,4,8,Quarterly,30-09-74 12:00
Q2406,Macro,4,8,Quarterly,30-09-80 12:00
Q2407,Macro,4,8,Quarterly,30-09-69 12:00
Q2408,Macro,4,8,Quarterly,30-09-80 12:00
Q2409,Macro,4,8,Quarterly,30-09-74 12:00
Q2410,Macro,4,8,Quarterly,30-09-74 12:00
Q2411,Macro,4,8,Quarterly,30-09-80 12:00
Q2412,Macro,4,8,Quarterly,30-09-85 12:00
Q2413,Macro,4,8,Quarterly,30-09-74 12:00
Q2414,Macro,4,8,Quarterly,30-09-84 12:00
Q2415,Macro,4,8,Quarterly,30-09-84 12:00
Q2416,Macro,4,8,Quarterly,30-09-74 12:00
Q2417,Macro,4,8,Quarterly,30-09-84 12:00
Q2418,Macro,4,8,Quarterly,30-09-79 12:00
Q2419,Macro,4,8,Quarterly,30-09-69 12:00
Q2420,Macro,4,8,Quarterly,30-09-83 12:00
Q2421,Macro,4,8,Quarterly,30-09-80 12:00
Q2422,Macro,4,8,Quarterly,30-09-74 12:00
Q2423,Macro,4,8,Quarterly,30-09-85 12:00
Q2424,Macro,4,8,Quarterly,30-09-74 12:00
Q2425,Macro,4,8,Quarterly,30-09-74 12:00
Q2426,Macro,4,8,Quarterly,30-09-74 12:00
Q2427,Macro,4,8,Quarterly,30-09-85 12:00
Q2428,Macro,4,8,Quarterly,30-09-80 12:00
Q2429,Macro,4,8,Quarterly,30-09-84 12:00
Q2430,Macro,4,8,Quarterly,30-09-80 12:00
Q2431,Macro,4,8,Quarterly,30-09-74 12:00
Q2432,Macro,4,8,Quarterly,30-06-84 12:00
Q2433,Macro,4,8,Quarterly,30-09-84 12:00
Q2434,Macro,4,8,Quarterly,30-09-74 12:00
Q2435,Macro,4,8,Quarterly,30-06-84 12:00
Q2436,Macro,4,8,Quarterly,30-09-01 12:00
Q2437,Macro,4,8,Quarterly,30-09-69 12:00
Q2438,Macro,4,8,Quarterly,30-09-69 12:00
Q2439,Macro,4,8,Quarterly,30-09-84 12:00
Q2440,Macro,4,8,Quarterly,30-09-84 12:00
Q2441,Macro,4,8,Quarterly,30-09-74 12:00
Q2442,Macro,4,8,Quarterly,30-09-85 12:00
Q2443,Macro,4,8,Quarterly,30-09-74 12:00
Q2444,Macro,4,8,Quarterly,30-09-73 12:00
Q2445,Macro,4,8,Quarterly,30-09-74 12:00
Q2446,Macro,4,8,Quarterly,30-09-74 12:00
Q2447,Macro,4,8,Quarterly,30-09-85 12:00
Q2448,Macro,4,8,Quarterly,30-06-84 12:00
Q2449,Macro,4,8,Quarterly,30-09-74 12:00
Q2450,Macro,4,8,Quarterly,30-09-69 12:00
Q2451,Macro,4,8,Quarterly,30-09-80 12:00
Q2452,Macro,4,8,Quarterly,30-06-84 12:00
Q2453,Macro,4,8,Quarterly,30-09-84 12:00
Q2454,Macro,4,8,Quarterly,30-09-74 12:00
Q2455,Macro,4,8,Quarterly,30-09-84 12:00
Q2456,Macro,4,8,Quarterly,30-09-84 12:00
Q2457,Macro,4,8,Quarterly,30-09-69 12:00
Q2458,Macro,4,8,Quarterly,30-09-69 12:00
Q2459,Macro,4,8,Quarterly,30-09-84 12:00
Q2460,Macro,4,8,Quarterly,30-09-85 12:00
Q2461,Macro,4,8,Quarterly,30-09-80 12:00
Q2462,Macro,4,8,Quarterly,30-09-74 12:00
Q2463,Macro,4,8,Quarterly,30-09-80 12:00
Q2464,Macro,4,8,Quarterly,30-09-84 12:00
Q2465,Macro,4,8,Quarterly,30-09-85 12:00
Q2466,Macro,4,8,Quarterly,30-09-69 12:00
Q2467,Macro,4,8,Quarterly,30-09-74 12:00
Q2468,Macro,4,8,Quarterly,30-09-55 12:00
Q2469,Macro,4,8,Quarterly,30-09-84 12:00
Q2470,Macro,4,8,Quarterly,30-09-83 12:00
Q2471,Macro,4,8,Quarterly,30-09-55 12:00
Q2472,Macro,4,8,Quarterly,30-09-74 12:00
Q2473,Macro,4,8,Quarterly,30-09-83 12:00
Q2474,Macro,4,8,Quarterly,30-09-80 12:00
Q2475,Macro,4,8,Quarterly,30-09-80 12:00
Q2476,Macro,4,8,Quarterly,30-09-84 12:00
Q2477,Macro,4,8,Quarterly,30-09-85 12:00
Q2478,Macro,4,8,Quarterly,30-09-74 12:00
Q2479,Macro,4,8,Quarterly,30-09-74 12:00
Q2480,Macro,4,8,Quarterly,30-09-84 12:00
Q2481,Macro,4,8,Quarterly,30-09-69 12:00
Q2482,Macro,4,8,Quarterly,30-06-84 12:00
Q2483,Macro,4,8,Quarterly,30-09-85 12:00
Q2484,Macro,4,8,Quarterly,30-09-84 12:00
Q2485,Macro,4,8,Quarterly,30-09-74 12:00
Q2486,Macro,4,8,Quarterly,30-09-84 12:00
Q2487,Macro,4,8,Quarterly,30-06-84 12:00
Q2488,Macro,4,8,Quarterly,30-09-69 12:00
Q2489,Macro,4,8,Quarterly,30-09-80 12:00
Q2490,Macro,4,8,Quarterly,30-09-85 12:00
Q2491,Macro,4,8,Quarterly,30-09-85 12:00
Q2492,Macro,4,8,Quarterly,30-09-74 12:00
Q2493,Macro,4,8,Quarterly,30-09-69 12:00
Q2494,Macro,4,8,Quarterly,30-09-74 12:00
Q2495,Macro,4,8,Quarterly,30-09-83 12:00
Q2496,Macro,4,8,Quarterly,30-09-85 12:00
Q2497,Macro,4,8,Quarterly,30-09-74 12:00
Q2498,Macro,4,8,Quarterly,30-09-84 12:00
Q2499,Macro,4,8,Quarterly,30-09-80 12:00
Q2500,Macro,4,8,Quarterly,30-09-74 12:00
Q2501,Macro,4,8,Quarterly,30-09-74 12:00
Q2502,Macro,4,8,Quarterly,30-09-69 12:00
Q2503,Macro,4,8,Quarterly,30-09-85 12:00
Q2504,Macro,4,8,Quarterly,30-09-69 12:00
Q2505,Macro,4,8,Quarterly,30-06-84 12:00
Q2506,Macro,4,8,Quarterly,30-09-69 12:00
Q2507,Macro,4,8,Quarterly,30-09-80 12:00
Q2508,Macro,4,8,Quarterly,30-06-88 12:00
Q2509,Macro,4,8,Quarterly,30-09-80 12:00
Q2510,Macro,4,8,Quarterly,30-09-84 12:00
Q2511,Macro,4,8,Quarterly,30-09-73 12:00
Q2512,Macro,4,8,Quarterly,30-06-84 12:00
Q2513,Macro,4,8,Quarterly,30-09-84 12:00
Q2514,Macro,4,8,Quarterly,30-09-84 12:00
Q2515,Macro,4,8,Quarterly,30-06-84 12:00
Q2516,Macro,4,8,Quarterly,30-09-74 12:00
Q2517,Macro,4,8,Quarterly,30-09-69 12:00
Q2518,Macro,4,8,Quarterly,30-09-69 12:00
Q2519,Macro,4,8,Quarterly,30-09-80 12:00
Q2520,Macro,4,8,Quarterly,30-09-69 12:00
Q2521,Macro,4,8,Quarterly,30-09-80 12:00
Q2522,Macro,4,8,Quarterly,30-09-69 12:00
Q2523,Macro,4,8,Quarterly,30-09-84 12:00
Q2524,Macro,4,8,Quarterly,30-09-84 12:00
Q2525,Macro,4,8,Quarterly,30-09-80 12:00
Q2526,Macro,4,8,Quarterly,30-09-80 12:00
Q2527,Macro,4,8,Quarterly,30-09-69 12:00
Q2528,Macro,4,8,Quarterly,30-09-69 12:00
Q2529,Macro,4,8,Quarterly,30-09-84 12:00
Q2530,Macro,4,8,Quarterly,30-09-84 12:00
Q2531,Macro,4,8,Quarterly,30-09-69 12:00
Q2532,Macro,4,8,Quarterly,30-09-84 12:00
Q2533,Macro,4,8,Quarterly,30-09-69 12:00
Q2534,Macro,4,8,Quarterly,30-09-01 12:00
Q2535,Macro,4,8,Quarterly,30-09-01 12:00
Q2536,Macro,4,8,Quarterly,30-09-69 12:00
Q2537,Macro,4,8,Quarterly,30-09-83 12:00
Q2538,Macro,4,8,Quarterly,31-03-98 12:00
Q2539,Macro,4,8,Quarterly,31-03-98 12:00
Q2540,Macro,4,8,Quarterly,31-08-83 12:00
Q2541,Macro,4,8,Quarterly,30-09-83 12:00
Q2542,Macro,4,8,Quarterly,31-08-83 12:00
Q2543,Macro,4,8,Quarterly,31-08-83 12:00
Q2544,Macro,4,8,Quarterly,31-08-83 12:00
Q2545,Macro,4,8,Quarterly,31-08-83 12:00
Q2546,Macro,4,8,Quarterly,31-08-83 12:00
Q2547,Macro,4,8,Quarterly,31-08-83 12:00
Q2548,Macro,4,8,Quarterly,30-09-84 12:00
Q2549,Macro,4,8,Quarterly,30-06-84 12:00
Q2550,Macro,4,8,Quarterly,30-09-74 12:00
Q2551,Macro,4,8,Quarterly,30-11-84 12:00
Q2552,Macro,4,8,Quarterly,30-11-84 12:00
Q2553,Macro,4,8,Quarterly,30-11-84 12:00
Q2554,Macro,4,8,Quarterly,30-09-84 12:00
Q2555,Macro,4,8,Quarterly,30-09-84 12:00
Q2556,Macro,4,8,Quarterly,30-09-84 12:00
Q2557,Macro,4,8,Quarterly,30-09-74 12:00
Q2558,Macro,4,8,Quarterly,30-09-69 12:00
Q2559,Macro,4,8,Quarterly,30-09-80 12:00
Q2560,Macro,4,8,Quarterly,30-09-74 12:00
Q2561,Macro,4,8,Quarterly,30-09-74 12:00
Q2562,Macro,4,8,Quarterly,30-09-85 12:00
Q2563,Macro,4,8,Quarterly,30-09-84 12:00
Q2564,Macro,4,8,Quarterly,30-09-80 12:00
Q2565,Macro,4,8,Quarterly,30-09-84 12:00
Q2566,Macro,4,8,Quarterly,30-09-74 12:00
Q2567,Macro,4,8,Quarterly,30-09-85 12:00
Q2568,Macro,4,8,Quarterly,30-09-85 12:00
Q2569,Macro,4,8,Quarterly,01-09-85 12:00
Q2570,Macro,4,8,Quarterly,30-09-85 12:00
Q2571,Macro,4,8,Quarterly,30-09-85 12:00
Q2572,Macro,4,8,Quarterly,30-09-85 12:00
Q2573,Macro,4,8,Quarterly,30-09-85 12:00
Q2574,Macro,4,8,Quarterly,30-09-85 12:00
Q2575,Macro,4,8,Quarterly,30-09-85 12:00
Q2576,Macro,4,8,Quarterly,30-09-85 12:00
Q2577,Macro,4,8,Quarterly,30-09-83 12:00
Q2578,Macro,4,8,Quarterly,30-09-83 12:00
Q2579,Macro,4,8,Quarterly,30-09-83 12:00
Q2580,Macro,4,8,Quarterly,30-09-83 12:00
Q2581,Macro,4,8,Quarterly,30-09-83 12:00
Q2582,Macro,4,8,Quarterly,30-09-83 12:00
Q2583,Macro,4,8,Quarterly,30-09-83 12:00
Q2584,Macro,4,8,Quarterly,30-09-83 12:00
Q2585,Macro,4,8,Quarterly,30-09-83 12:00
Q2586,Macro,4,8,Quarterly,30-09-83 12:00
Q2587,Macro,4,8,Quarterly,30-09-83 12:00
Q2588,Macro,4,8,Quarterly,30-09-83 12:00
Q2589,Macro,4,8,Quarterly,30-09-83 12:00
Q2590,Macro,4,8,Quarterly,30-09-83 12:00
Q2591,Macro,4,8,Quarterly,30-09-83 12:00
Q2592,Macro,4,8,Quarterly,30-09-83 12:00
Q2593,Macro,4,8,Quarterly,30-09-83 12:00
Q2594,Macro,4,8,Quarterly,31-08-83 12:00
Q2595,Macro,4,8,Quarterly,31-08-83 12:00
Q2596,Macro,4,8,Quarterly,31-08-83 12:00
Q2597,Macro,4,8,Quarterly,31-08-83 12:00
Q2598,Macro,4,8,Quarterly,31-08-83 12:00
Q2599,Macro,4,8,Quarterly,31-08-83 12:00
Q2600,Macro,4,8,Quarterly,30-09-83 12:00
Q2601,Macro,4,8,Quarterly,30-09-83 12:00
Q2602,Macro,4,8,Quarterly,30-09-83 12:00
Q2603,Macro,4,8,Quarterly,30-09-83 12:00
Q2604,Macro,4,8,Quarterly,30-09-83 12:00
Q2605,Macro,4,8,Quarterly,30-09-83 12:00
Q2606,Macro,4,8,Quarterly,30-09-83 12:00
Q2607,Macro,4,8,Quarterly,30-09-83 12:00
Q2608,Macro,4,8,Quarterly,30-09-74 12:00
Q2609,Macro,4,8,Quarterly,30-09-83 12:00
Q2610,Macro,4,8,Quarterly,30-09-83 12:00
Q2611,Macro,4,8,Quarterly,30-09-83 12:00
Q2612,Macro,4,8,Quarterly,30-09-83 12:00
Q2613,Macro,4,8,Quarterly,30-09-83 12:00
Q2614,Macro,4,8,Quarterly,30-09-83 12:00
Q2615,Macro,4,8,Quarterly,30-09-83 12:00
Q2616,Macro,4,8,Quarterly,30-09-83 12:00
Q2617,Macro,4,8,Quarterly,30-09-83 12:00
Q2618,Macro,4,8,Quarterly,30-09-83 12:00
Q2619,Macro,4,8,Quarterly,30-09-83 12:00
Q2620,Macro,4,8,Quarterly,31-08-83 12:00
Q2621,Macro,4,8,Quarterly,31-08-83 12:00
Q2622,Macro,4,8,Quarterly,31-08-83 12:00
Q2623,Macro,4,8,Quarterly,31-08-83 12:00
Q2624,Macro,4,8,Quarterly,31-08-83 12:00
Q2625,Macro,4,8,Quarterly,30-09-83 12:00
Q2626,Macro,4,8,Quarterly,30-09-83 12:00
Q2627,Macro,4,8,Quarterly,30-09-83 12:00
Q2628,Macro,4,8,Quarterly,30-09-83 12:00
Q2629,Macro,4,8,Quarterly,31-08-83 12:00
Q2630,Macro,4,8,Quarterly,31-08-83 12:00
Q2631,Macro,4,8,Quarterly,31-08-83 12:00
Q2632,Macro,4,8,Quarterly,30-09-83 12:00
Q2633,Macro,4,8,Quarterly,30-09-83 12:00
Q2634,Macro,4,8,Quarterly,31-03-98 12:00
Q2635,Macro,4,8,Quarterly,31-03-98 12:00
Q2636,Macro,4,8,Quarterly,31-08-83 12:00
Q2637,Macro,4,8,Quarterly,31-08-83 12:00
Q2638,Macro,4,8,Quarterly,30-09-83 12:00
Q2639,Macro,4,8,Quarterly,01-09-83 12:00
Q2640,Macro,4,8,Quarterly,30-09-83 12:00
Q2641,Macro,4,8,Quarterly,30-09-83 12:00
Q2642,Macro,4,8,Quarterly,30-09-83 12:00
Q2643,Macro,4,8,Quarterly,30-09-83 12:00
Q2644,Macro,4,8,Quarterly,31-08-83 12:00
Q2645,Macro,4,8,Quarterly,31-08-83 12:00
Q2646,Macro,4,8,Quarterly,31-08-83 12:00
Q2647,Macro,4,8,Quarterly,31-03-98 12:00
Q2648,Macro,4,8,Quarterly,31-08-83 12:00
Q2649,Macro,4,8,Quarterly,31-08-83 12:00
Q2650,Macro,4,8,Quarterly,31-08-83 12:00
Q2651,Macro,4,8,Quarterly,30-09-83 12:00
Q2652,Macro,4,8,Quarterly,30-09-83 12:00
Q2653,Macro,4,8,Quarterly,30-09-83 12:00
Q2654,Macro,4,8,Quarterly,30-09-83 12:00
Q2655,Macro,4,8,Quarterly,30-09-83 12:00
Q2656,Macro,4,8,Quarterly,30-09-83 12:00
Q2657,Macro,4,8,Quarterly,30-09-83 12:00
Q2658,Macro,4,8,Quarterly,30-09-83 12:00
Q2659,Macro,4,8,Quarterly,30-09-83 12:00
Q2660,Macro,4,8,Quarterly,30-11-84 12:00
Q2661,Macro,4,8,Quarterly,30-11-84 12:00
Q2662,Macro,4,8,Quarterly,30-11-84 12:00
Q2663,Macro,4,8,Quarterly,30-06-88 12:00
Q2664,Macro,4,8,Quarterly,30-09-74 12:00
Q2665,Macro,4,8,Quarterly,31-12-59 12:00
Q2666,Macro,4,8,Quarterly,30-09-59 12:00
Q2667,Macro,4,8,Quarterly,30-09-59 12:00
Q2668,Macro,4,8,Quarterly,30-09-74 12:00
Q2669,Macro,4,8,Quarterly,30-09-73 12:00
Q2670,Macro,4,8,Quarterly,30-09-73 12:00
Q2671,Macro,4,8,Quarterly,30-09-86 12:00
Q2672,Macro,4,8,Quarterly,30-09-59 12:00
Q2673,Macro,4,8,Quarterly,30-09-59 12:00
Q2674,Macro,4,8,Quarterly,30-09-59 12:00
Q2675,Macro,4,8,Quarterly,30-09-74 12:00
Q2676,Macro,4,8,Quarterly,30-09-86 12:00
Q2677,Macro,4,8,Quarterly,30-09-85 12:00
Q2678,Macro,4,8,Quarterly,30-09-86 12:00
Q2679,Macro,4,8,Quarterly,30-09-59 12:00
Q2680,Macro,4,8,Quarterly,30-09-85 12:00
Q2681,Macro,4,8,Quarterly,30-09-59 12:00
Q2682,Macro,4,8,Quarterly,30-09-85 12:00
Q2683,Macro,4,8,Quarterly,30-09-85 12:00
Q2684,Macro,4,8,Quarterly,30-09-85 12:00
Q2685,Macro,4,8,Quarterly,30-09-85 12:00
Q2686,Macro,4,8,Quarterly,30-09-83 12:00
Q2687,Macro,4,8,Quarterly,30-09-83 12:00
Q2688,Macro,4,8,Quarterly,30-09-83 12:00
Q2689,Macro,4,8,Quarterly,30-09-83 12:00
Q2690,Macro,4,8,Quarterly,30-09-83 12:00
Q2691,Macro,4,8,Quarterly,30-09-83 12:00
Q2692,Macro,4,8,Quarterly,30-09-83 12:00
Q2693,Macro,4,8,Quarterly,30-09-83 12:00
Q2694,Macro,4,8,Quarterly,30-09-83 12:00
Q2695,Macro,4,8,Quarterly,30-09-83 12:00
Q2696,Macro,4,8,Quarterly,30-09-83 12:00
Q2697,Macro,4,8,Quarterly,30-09-83 12:00
Q2698,Macro,4,8,Quarterly,30-09-83 12:00
Q2699,Macro,4,8,Quarterly,30-09-84 12:00
Q2700,Macro,4,8,Quarterly,30-09-83 12:00
Q2701,Macro,4,8,Quarterly,30-09-85 12:00
Q2702,Macro,4,8,Quarterly,30-09-85 12:00
Q2703,Macro,4,8,Quarterly,30-09-86 12:00
Q2704,Macro,4,8,Quarterly,30-09-85 12:00
Q2705,Macro,4,8,Quarterly,30-09-85 12:00
Q2706,Macro,4,8,Quarterly,30-09-85 12:00
Q2707,Macro,4,8,Quarterly,30-09-85 12:00
Q2708,Macro,4,8,Quarterly,30-09-85 12:00
Q2709,Macro,4,8,Quarterly,30-09-83 12:00
Q2710,Macro,4,8,Quarterly,30-09-83 12:00
Q2711,Macro,4,8,Quarterly,30-09-83 12:00
Q2712,Macro,4,8,Quarterly,30-09-83 12:00
Q2713,Macro,4,8,Quarterly,30-09-83 12:00
Q2714,Macro,4,8,Quarterly,30-09-83 12:00
Q2715,Macro,4,8,Quarterly,30-09-83 12:00
Q2716,Macro,4,8,Quarterly,30-09-83 12:00
Q2717,Macro,4,8,Quarterly,30-09-83 12:00
Q2718,Macro,4,8,Quarterly,30-09-83 12:00
Q2719,Macro,4,8,Quarterly,30-09-83 12:00
Q2720,Macro,4,8,Quarterly,30-09-83 12:00
Q2721,Macro,4,8,Quarterly,30-09-83 12:00
Q2722,Macro,4,8,Quarterly,30-09-83 12:00
Q2723,Macro,4,8,Quarterly,30-09-58 12:00
Q2724,Macro,4,8,Quarterly,30-09-83 12:00
Q2725,Macro,4,8,Quarterly,30-09-83 12:00
Q2726,Macro,4,8,Quarterly,30-09-83 12:00
Q2727,Macro,4,8,Quarterly,30-09-83 12:00
Q2728,Macro,4,8,Quarterly,30-09-83 12:00
Q2729,Macro,4,8,Quarterly,30-09-83 12:00
Q2730,Macro,4,8,Quarterly,30-09-83 12:00
Q2731,Macro,4,8,Quarterly,30-09-83 12:00
Q2732,Macro,4,8,Quarterly,30-09-83 12:00
Q2733,Macro,4,8,Quarterly,30-09-83 12:00
Q2734,Macro,4,8,Quarterly,30-09-83 12:00
Q2735,Macro,4,8,Quarterly,30-09-83 12:00
Q2736,Macro,4,8,Quarterly,30-09-83 12:00
Q2737,Macro,4,8,Quarterly,30-09-84 12:00
Q2738,Macro,4,8,Quarterly,30-09-83 12:00
Q2739,Macro,4,8,Quarterly,30-09-83 12:00
Q2740,Macro,4,8,Quarterly,30-09-83 12:00
Q2741,Macro,4,8,Quarterly,30-09-83 12:00
Q2742,Macro,4,8,Quarterly,30-09-69 12:00
Q2743,Macro,4,8,Quarterly,30-09-86 12:00
Q2744,Macro,4,8,Quarterly,30-09-80 12:00
Q2745,Macro,4,8,Quarterly,30-09-74 12:00
Q2746,Macro,4,8,Quarterly,30-09-84 12:00
Q2747,Macro,4,8,Quarterly,30-09-69 12:00
Q2748,Macro,4,8,Quarterly,30-09-80 12:00
Q2749,Macro,4,8,Quarterly,30-09-69 12:00
Q2750,Macro,4,8,Quarterly,30-09-74 12:00
Q2751,Macro,4,8,Quarterly,30-09-87 12:00
Q2752,Macro,4,8,Quarterly,30-09-85 12:00
Q2753,Macro,4,8,Quarterly,30-09-85 12:00
Q2754,Macro,4,8,Quarterly,30-09-85 12:00
Q2755,Macro,4,8,Quarterly,30-09-74 12:00
Q2756,Macro,4,8,Quarterly,30-09-83 12:00
Q2757,Macro,4,8,Quarterly,30-09-80 12:00
Q2758,Macro,4,8,Quarterly,30-09-84 12:00
Q2759,Macro,4,8,Quarterly,30-09-74 12:00
Q2760,Macro,4,8,Quarterly,30-06-75 12:00
Q2761,Macro,4,8,Quarterly,30-09-87 12:00
Q2762,Macro,4,8,Quarterly,30-09-85 12:00
Q2763,Macro,4,8,Quarterly,31-03-78 12:00
Q2764,Macro,4,8,Quarterly,30-09-74 12:00
Q2765,Macro,4,8,Quarterly,30-06-84 12:00
Q2766,Macro,4,8,Quarterly,30-09-84 12:00
Q2767,Macro,4,8,Quarterly,30-09-84 12:00
Q2768,Macro,4,8,Quarterly,30-09-74 12:00
Q2769,Macro,4,8,Quarterly,30-09-84 12:00
Q2770,Macro,4,8,Quarterly,30-09-80 12:00
Q2771,Macro,4,8,Quarterly,30-09-84 12:00
Q2772,Macro,4,8,Quarterly,30-09-96 12:00
Q2773,Macro,4,8,Quarterly,30-09-83 12:00
Q2774,Macro,4,8,Quarterly,30-09-85 12:00
Q2775,Macro,4,8,Quarterly,31-03-88 12:00
Q2776,Macro,4,8,Quarterly,31-03-88 12:00
Q2777,Macro,4,8,Quarterly,31-03-88 12:00
Q2778,Macro,4,8,Quarterly,30-09-85 12:00
Q2779,Macro,4,8,Quarterly,30-09-85 12:00
Q2780,Macro,4,8,Quarterly,30-06-84 12:00
Q2781,Macro,4,8,Quarterly,30-11-94 12:00
Q2782,Macro,4,8,Quarterly,30-09-85 12:00
Q2783,Macro,4,8,Quarterly,30-09-83 12:00
Q2784,Macro,4,8,Quarterly,30-09-83 12:00
Q2785,Macro,4,8,Quarterly,30-09-83 12:00
Q2786,Macro,4,8,Quarterly,30-09-83 12:00
Q2787,Macro,4,8,Quarterly,30-09-83 12:00
Q2788,Macro,4,8,Quarterly,30-09-85 12:00
Q2789,Macro,4,8,Quarterly,30-09-85 12:00
Q2790,Macro,4,8,Quarterly,30-09-83 12:00
Q2791,Macro,4,8,Quarterly,30-09-85 12:00
Q2792,Macro,4,8,Quarterly,30-09-85 12:00
Q2793,Macro,4,8,Quarterly,30-09-83 12:00
Q2794,Macro,4,8,Quarterly,30-09-85 12:00
Q2795,Macro,4,8,Quarterly,30-09-83 12:00
Q2796,Macro,4,8,Quarterly,30-09-85 12:00
Q2797,Macro,4,8,Quarterly,31-08-83 12:00
Q2798,Macro,4,8,Quarterly,30-06-84 12:00
Q2799,Macro,4,8,Quarterly,30-09-85 12:00
Q2800,Macro,4,8,Quarterly,30-09-74 12:00
Q2801,Macro,4,8,Quarterly,30-09-84 12:00
Q2802,Macro,4,8,Quarterly,30-09-84 12:00
Q2803,Macro,4,8,Quarterly,30-09-69 12:00
Q2804,Macro,4,8,Quarterly,30-09-69 12:00
Q2805,Macro,4,8,Quarterly,30-09-69 12:00
Q2806,Macro,4,8,Quarterly,30-06-84 12:00
Q2807,Macro,4,8,Quarterly,30-09-84 12:00
Q2808,Macro,4,8,Quarterly,30-09-74 12:00
Q2809,Macro,4,8,Quarterly,30-09-74 12:00
